brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,is_luxury_brand,had_accident,has_clean_title,engine_size_l,is_automatic
Jaguar,XJ8 L,2006,78049.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,13980.0,20,3902.45,1,0,1,4.2,1
Ford,F-150 Lariat,2021,36821.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Agate Black Metallic,Black,Unknown,Unknown,49273.0,5,7364.2,0,0,0,3.5,1
Chevrolet,Suburban High Country,2021,23292.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Black,None reported,Yes,73500.0,5,4658.4,0,0,1,6.2,1
Chevrolet,Suburban 1500 LTZ,2010,162671.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,12000.0,16,10166.9375,0,0,1,5.3,1
Land,Rover LR2 HSE,2010,100472.0,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,9975.0,16,6279.5,0,0,1,3.2,1
Subaru,WRX Limited,2017,73120.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,19950.0,9,8124.444444444444,0,1,1,2.0,1
Ford,Expedition Timberline,2022,23300.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Green,Green,None reported,Yes,67500.0,4,5825.0,0,0,1,3.5,1
Honda,Clarity Plug-In Hybrid Base,2018,71000.0,Plug-In Hybrid,212.0HP 1.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Red,Beige,At least 1 accident or damage reported,Yes,17500.0,8,8875.0,0,1,1,1.5,1
RAM,3500 Laramie,2022,16648.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Flame Red Clearcoat,Black,None reported,Unknown,70999.0,4,4162.0,0,0,0,6.7,1
Chevrolet,Silverado 2500 LT,2011,200684.0,Diesel,335.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,18500.0,15,13378.933333333332,0,0,1,6.6,1
Lexus,RX 450h Base,2013,119755.0,Hybrid,295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,19500.0,13,9211.923076923076,1,0,1,3.5,0
Mercedes-Benz,M-Class ML 350 4MATIC,2015,88000.0,E85 Flex Fuel,302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,A/T,Silver,Gray,None reported,Yes,19500.0,11,8000.0,1,0,1,3.5,1
BMW,X5 xDrive40i,2021,41000.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50000.0,5,8200.0,1,0,1,3.0,1
Chevrolet,Camaro 2SS,2022,7458.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,47500.0,4,1864.5,0,0,1,6.2,0
Jeep,Gladiator Sport S,2022,23000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,43000.0,4,5750.0,0,0,1,3.6,1
Land,Rover Discovery LSE,1998,149437.0,Gasoline,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9995.0,28,5337.035714285715,0,0,1,4.0,1
Ford,F-250 XLT,2017,200684.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Red,Beige,None reported,Yes,35500.0,9,22298.222222222223,0,0,1,6.7,1
RAM,1500 Rebel,2019,46000.0,Hybrid,305.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,–,None reported,Yes,37900.0,7,6571.428571428572,0,0,1,3.6,1
Audi,Q5 S line Premium Plus,2022,13133.0,Hybrid,2.0 Liter TFSI,Automatic,Silver,Black,None reported,Unknown,42998.0,4,3283.25,1,0,0,,1
RAM,1500 SLT,2017,45000.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,29999.0,9,5000.0,0,0,1,5.7,1
Mazda,CX-30 Premium Package,2021,18385.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Soul Red Crystal Metallic,White / Brown,None reported,Yes,29255.0,5,3677.0,0,0,1,2.5,1
BMW,840 Gran Coupe i xDrive,2020,25793.0,Gasoline,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,Black Sapphire Metallic,Black,None reported,Unknown,52999.0,6,4298.833333333333,1,0,0,3.0,1
Porsche,Boxster S,2005,44400.0,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800.0,21,2114.285714285714,1,0,1,3.2,0
Chevrolet,Malibu Limited LT,2016,104000.0,Gasoline,2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,10500.0,10,10400.0,0,0,1,2.5,1
Cadillac,Escalade Premium Luxury,2023,600.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,99175.0,3,200.0,0,0,1,6.2,1
MINI,Cooper S Base,2007,45000.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,7900.0,19,2368.4210526315787,0,0,1,1.6,0
Jeep,Gladiator Mojave,2022,24500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,64000.0,4,6125.0,0,0,1,3.6,1
Buick,Encore GX Essence,2020,35569.0,Gasoline,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,Satin Steel Metallic,Ebony,None reported,Unknown,21999.0,6,5928.166666666667,0,0,0,1.3,1
Toyota,Highlander XLE,2020,35000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36999.0,6,5833.333333333333,0,0,1,3.5,1
Acura,MDX Touring,2003,165000.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,4000.0,23,7173.913043478261,0,1,1,3.5,1
Land,Rover Range Rover Sport SE MHEV,2021,15000.0,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,69000.0,5,3000.0,0,0,1,3.0,1
BMW,535 i xDrive,2014,119750.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,15499.0,12,9979.166666666666,1,0,1,3.0,1
Nissan,350Z Touring,2007,90000.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,White,Green,At least 1 accident or damage reported,Yes,12000.0,19,4736.8421052631575,0,1,1,3.5,0
Ford,Transit Connect XLT,2015,112000.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,14500.0,11,10181.818181818182,0,1,1,2.5,1
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,16800.0,18,8333.333333333334,1,0,1,5.5,1
Porsche,911 Turbo S,2021,1912.0,Gasoline,640.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,99175.0,5,382.4,1,0,1,3.8,1
Hyundai,Sonata Sport 2.0T,2015,82900.0,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,13995.0,11,7536.363636363636,0,1,1,2.0,1
Audi,TT 1.8T,2004,79500.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,12000.0,22,3613.6363636363635,1,0,1,1.8,1
Volvo,XC90 T6 Inscription,2019,60000.0,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,37000.0,7,8571.42857142857,0,0,1,2.0,1
RAM,1500 Big Horn,2021,41800.0,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900.0,5,8360.0,0,0,1,3.0,1
Chevrolet,Tahoe LT,2021,71536.0,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685.0,5,14307.2,0,0,1,5.3,1
Ford,Explorer XLT,2014,127558.0,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Green,Charcoal Black,None reported,Yes,13715.0,12,10629.833333333334,0,0,1,3.5,1
Ford,Mustang Mach-E Premium,2023,13232.0,Unknown,346.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000.0,3,4410.666666666667,0,0,1,,1
Chevrolet,Camaro 1SS,2017,39000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Yellow,Black,None reported,Yes,31500.0,9,4333.333333333333,0,0,1,6.2,1
Ford,Bronco Big Bend Advanced,2023,11500.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,54490.0,3,3833.3333333333335,0,0,1,2.7,1
Chrysler,Pacifica Launch Edition,2020,22200.0,Gasoline,287.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,36800.0,6,3700.0,0,0,1,3.6,1
Tesla,Model Y Long Range,2023,7414.0,Unknown,425.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,56515.0,3,2471.3333333333335,0,0,1,,1
Lamborghini,Huracan LP580-2,2017,14586.0,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,Blue Caelum,Nero Ade,None reported,Unknown,99175.0,9,1620.6666666666667,0,0,0,5.2,1
RAM,1500 Rebel,2021,32000.0,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50927.0,5,6400.0,0,0,1,5.7,1
Toyota,86 Base,2020,14700.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,27350.0,6,2450.0,0,0,1,2.0,1
BMW,X5 xDrive50i,2016,79995.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23995.0,10,7999.5,1,0,1,4.4,0
GMC,Yukon Denali,2018,76000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44500.0,8,9500.0,0,0,1,6.2,1
Honda,Accord EX-L,2014,62000.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,18987.0,12,5166.666666666667,0,1,1,2.4,1
Maserati,Ghibli S Q4,2017,53500.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,28700.0,9,5944.444444444444,1,0,1,3.0,1
Hyundai,Kona EV SEL,2022,9400.0,Unknown,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,31999.0,4,2350.0,0,0,1,,1
BMW,435 i,2014,86500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900.0,12,7208.333333333333,1,0,1,3.0,1
Mercedes-Benz,GL-Class GL 450,2011,148000.0,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900.0,15,9866.666666666666,1,1,1,4.7,1
GMC,Sierra 1500 SLE,2014,100080.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989.0,12,8340.0,0,0,1,4.3,1
Dodge,Challenger SRT Demon,2018,2620.0,Gasoline,808.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,Unknown,Unknown,99175.0,8,327.5,0,0,0,6.2,1
BMW,X5 PHEV xDrive45e,2023,3099.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995.0,3,1033.0,1,0,1,3.0,1
Dodge,Durango R/T,2020,78000.0,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500.0,6,13000.0,0,1,1,5.7,1
Ferrari,488 Spider Base,2019,9005.0,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,–,None reported,Unknown,99175.0,7,1286.4285714285713,1,0,0,3.9,1
Ford,Bronco Sport Big Bend,2022,16700.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000.0,4,4175.0,0,0,1,1.5,1
Honda,Civic LX,2015,51300.0,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500.0,11,4663.636363636364,0,0,1,1.8,0
Ford,Shelby GT350 Base,2018,8237.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900.0,8,1029.625,0,0,1,5.2,0
Volkswagen,Jetta S,2010,99000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000.0,16,6187.5,0,1,1,2.5,1
Mazda,CX-5 Grand Touring,2021,62377.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288.0,5,12475.4,0,0,1,2.5,1
Jeep,Wrangler Rubicon,2009,130000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500.0,17,7647.058823529412,0,0,1,3.8,0
Ford,F-250 XLT,2016,94300.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999.0,10,9430.0,0,1,1,6.2,1
Tesla,Model Y Performance,2022,24115.0,Unknown,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,46500.0,4,6028.75,0,0,1,,1
BMW,528 i,2016,82000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995.0,10,8200.0,1,1,1,2.0,1
Kia,Rio S,2021,67686.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700.0,5,13537.2,0,0,1,1.6,1
Tesla,Model S 85,2014,96800.0,Unknown,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,28450.0,12,8066.666666666667,0,0,1,,1
Jeep,Wrangler Sport,1997,131000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500.0,29,4517.241379310345,0,1,1,4.0,0
Tesla,Model 3 Standard Range,2020,23097.0,Unknown,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29900.0,6,3849.5,0,0,1,,1
Ferrari,GTC4Lusso T,2018,31000.0,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,99175.0,8,3875.0,1,0,1,3.9,1
BMW,X5 M50i,2021,28898.0,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000.0,5,5779.6,1,0,1,4.4,1
Mazda,MX-5 Miata RF Club,2022,7250.0,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619.0,4,1812.5,0,0,1,2.0,0
Ford,F-250 XLT,2014,59459.0,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999.0,12,4954.916666666667,0,1,1,6.7,1
Jeep,Wrangler Sahara,2012,78000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000.0,14,5571.428571428572,0,1,1,3.6,1
RAM,1500 Laramie,2021,24213.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500.0,5,4842.6,0,0,1,5.7,1
RAM,1500 Laramie,2020,21165.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,None reported,Unknown,46105.0,6,3527.5,0,0,0,5.7,1
GMC,Yukon Denali,2016,107750.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35500.0,10,10775.0,0,0,1,6.2,1
Ford,F-150 Lariat,2016,117000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26500.0,10,11700.0,0,0,1,3.5,1
Chevrolet,Corvette Base,2006,39132.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,35000.0,20,1956.6,0,0,1,6.0,0
BMW,Z4 2.5i,2004,94500.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,9000.0,22,4295.454545454545,1,0,1,2.5,0
Subaru,Crosstrek 2.0i Premium,2017,50011.0,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,21495.0,9,5556.777777777777,0,1,1,2.0,1
Lexus,GX 470 Base,2004,200684.0,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7350.0,22,9122.0,1,1,1,4.7,1
RAM,1500 Laramie,2022,16616.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Unknown,45999.0,4,4154.0,0,0,0,5.7,1
Ford,F-150 XLT,2022,33818.0,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Agate Black Metallic,Black,None reported,Yes,46552.0,4,8454.5,0,0,1,5.0,1
Jeep,Wagoneer Series III,2022,9099.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362.0,4,2274.75,0,0,1,5.7,1
Volkswagen,GTI Base,2008,95798.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,9850.0,18,5322.111111111111,0,0,1,2.0,0
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,35943.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,51700.0,10,3594.3,1,0,1,5.5,1
Mazda,Mazda6 iSport VE,2008,106000.0,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,Yes,4300.0,18,5888.888888888889,0,0,1,2.3,1
Kia,Telluride EX X-Line,2023,10400.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Green,None reported,Yes,48000.0,3,3466.6666666666665,0,0,1,3.8,1
Chevrolet,Tahoe LT,2022,2894.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,Yes,63900.0,4,723.5,0,0,1,5.3,1
Dodge,Durango GT,2022,15592.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,39985.0,4,3898.0,0,0,1,3.6,1
Mercedes-Benz,AMG C 63 Base,2020,33548.0,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,57999.0,6,5591.333333333333,1,0,1,4.0,1
BMW,320 i xDrive,2016,185000.0,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,7500.0,10,18500.0,1,1,1,2.0,1
Porsche,Macan GTS,2023,6483.0,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Chalk,Black,None reported,Unknown,96900.0,3,2161.0,1,0,0,2.9,1
Honda,Pilot EX-L,2020,28886.0,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Gray,Gray,Unknown,Unknown,35645.0,6,4814.333333333333,0,0,0,3.5,1
Mercedes-Benz,GLE 350 Base,2020,26293.0,Gasoline,2.0 Liter Turbo,Automatic,designo Diamond White Bright,Macchiato/Magmagrey,None reported,Unknown,49998.0,6,4382.166666666667,1,0,0,,1
Chevrolet,Camaro 2SS,2017,62000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,34500.0,9,6888.888888888889,0,0,1,6.2,0
Jaguar,XF 35t Prestige,2017,101453.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,18500.0,9,11272.555555555555,1,1,1,3.0,1
RAM,3500 Laramie,2013,106385.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900.0,13,8183.461538461538,0,1,1,6.7,1
BMW,335 is,2012,86629.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,20995.0,14,6187.785714285715,1,0,1,3.0,1
Audi,S6 4.0T Premium Plus,2018,61258.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,49999.0,8,7657.25,1,0,1,4.0,1
Chrysler,300 S,2014,121500.0,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,15999.0,12,10125.0,0,0,1,5.7,1
GMC,Sierra 1500 AT4,2022,100.0,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499.0,4,25.0,0,0,1,3.0,1
Chrysler,200 C,2015,170000.0,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,5995.0,11,15454.545454545454,0,1,1,3.6,1
Ford,F-150 XLT SuperCab,2010,200684.0,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,3000.0,16,12542.75,0,0,1,4.6,1
MINI,Cooper S Base,2006,95000.0,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,Yes,12500.0,20,4750.0,0,0,1,1.6,0
Toyota,Venza XLE,2013,103466.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14200.0,13,7958.923076923077,0,1,1,3.5,1
Toyota,Camry Hybrid Base,2011,133121.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,Yes,7900.0,15,8874.733333333334,0,1,1,2.4,1
Chevrolet,Tahoe LT,2012,162731.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,Yes,14500.0,14,11623.642857142857,0,0,1,5.3,1
Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,64500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,Unknown,Unknown,37500.0,12,5375.0,1,0,0,5.5,1
Ford,Shelby GT500 Base,2021,568.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,Yes,90788.0,5,113.6,0,0,1,5.2,1
Lexus,RX 300 4WD,1999,200684.0,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,3500.0,27,7432.740740740741,1,1,1,3.0,1
Porsche,Macan S,2015,80300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,Yes,23999.0,11,7300.0,1,0,1,3.0,1
Ford,F-150 XLT SuperCab,2004,187000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,6299.0,22,8500.0,0,0,1,5.4,1
Subaru,Outback 2.5 i Special Edition,2009,181870.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,6500.0,17,10698.235294117647,0,0,1,2.5,1
GMC,Sierra 2500 AT4,2022,22600.0,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,Unknown,Unknown,76740.0,4,5650.0,0,0,0,6.6,1
BMW,X5 xDrive40i,2020,37000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,50000.0,6,6166.666666666667,1,1,1,3.0,1
Porsche,Taycan Base,2022,9728.0,Unknown,375.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,89000.0,4,2432.0,1,0,1,,1
Lexus,GX 470 Base,2006,152000.0,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,13995.0,20,7600.0,1,1,1,4.7,1
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500.0,22,2739.090909090909,0,1,1,5.4,1
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362.0,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,17599.0,22,1516.4545454545455,0,1,1,1.8,0
